,id_hdv,prop_rec,prop_type,prop_ctry,prop_dep,prop_pro,prop_dis,prop_address,prop_insc,prop_reg_number,prop_tome,prop_value
800,0-114-1,2,PREDIO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,SECTOR EL PRADO (0.9501 HA.) ,SÍ,11136275 ,SECCION ESPECIAL DE PREDIOS RU ,3000.00 
801,0-115-1,1,CASA,PERÚ,APURIMAC ,ANDAHUAYLAS ,SAN JERONIMO ,JR CARMEN ,NO, , ,23.00 
802,0-115-3,1, , , , , , , , , , 
803,0-116-1,1, , , , , , , , , , 
804,0-116-2,1,CASA,PERÚ,ICA ,CHINCHA ,PUEBLO NUEVO ,AA.HH.EL TREBOL MZ.M LT. 3 Y 4 ,NO, , ,40000.00 
805,0-116-3,1,CASA,PERÚ,LIMA ,HUAROCHIRI ,SAN ANTONIO ,AV. MANCO CAPAC MZ AW LT 5E GICAMARCA ,NO, , ,425904.78 
806,0-117-1,1, , , , , , , , , , 
807,0-117-2,1, , , , , , , , , , 
808,0-117-3,1,CASA,PERÚ,APURIMAC ,ABANCAY ,ABANCAY ,ENTRE ABANCAY Y APURIMAC ,SÍ,10063617 ,00 ,20000.00 
809,0-118-1,1, , , , , , , , , , 
810,0-118-2,1, , , , , , , , , , 
811,0-118-3,1,CASA,PERÚ,CALLAO ,CALLAO ,VENTANILLA ,MZ V50 LT 15 URB SATELITE ,SÍ,P01212582 ,0 ,124240.20 
812,0-118-4,1, , , , , , , , , , 
813,0-119-1,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,LA MOLINA ,"JR CHAVIN, URB. PORTADA DEL SOL 2DA ETAPA ",SÍ,11660762 ,11660762 ,300000.00 
814,0-119-1,2,TERRENO,PERÚ,MADRE DE DIOS ,TAMBOPATA ,INAMBARI ,KM 96 ,SÍ,11148655 ,11148655 ,600000.00 
815,0-119-1,3,TERRENO,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,ISUYAMA ,NO, , ,120000.00 
816,0-119-2,1, , , , , , , , , , 
817,0-119-3,1, , , , , , , , , , 
818,0-120-1,1, , , , , , , , , , 
819,0-120-4,1,PREDIO RURAL,PERÚ,LAMBAYEQUE ,FERREÑAFE ,FERREÑAFE ,OTRO CALLANCA NRO. S/N FERREÑAFE FERREÑAFE LAMBAYEQUE PERU ,NO, , ,50000.00 
820,0-120-5,1, , , , , , , , , , 
821,0-120-6,1,TERRENO,PERÚ,PIURA ,SULLANA ,SULLANA ,ADUS - KM 2 CARRETERA SULLANA PIURA ,SÍ,11047657 ,0 ,10000.00 
822,0-120-6,2,VIVIENDA,PERÚ,PIURA ,AYABACA ,AYABACA ,CENTRO URBANO LOS PINOS ,NO, , ,80000.00 
823,0-120-6,3,CASA DE CAMPO,PERÚ,PIURA ,AYABACA ,AYABACA ,CASERIO YANCHALA ,NO, , ,60000.00 
824,0-120-7,1,CASA,PERÚ,PIURA ,TALARA ,PARIÑAS ,AV SAN MARTIN H-7 ,SÍ,010650-1 ,325 ,257688.00 
825,0-120-7,2,CASA,PERÚ,PIURA ,TALARA ,PARIÑAS ,PARQUE 42-9 ,NO, , ,97758.00 
826,0-120-7,3,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,VISTA HERMOSA G-8 ,NO, , ,195846.00 
827,0-120-7,4,TIENDA,PERÚ,PIURA ,TALARA ,PARIÑAS ,CENTRO CÍVICO S/N ,NO, , ,100000.00 
828,0-120-7,5,PARCELA,PERÚ,PIURA ,SULLANA ,SULLANA ,PARCELA - 55 ,SÍ,02 -C ,13937 ,200000.00 
829,0-121-1,1,TERRENO,PERÚ,LA LIBERTAD ,VIRU ,VIRU ,CONDOMINIO PUERTO MORIN ,SÍ,11018527 ,PR38724/3601 ,6000000.00 
830,0-121-2,1, , , , , , , , , , 
831,0-121-3,1, , , , , , , , , , 
832,0-121-4,1,CASA,PERÚ,LA LIBERTAD ,SANCHEZ CARRION ,HUAMACHUCO ,JR. LEONCIO PRADO 551 ,NO, , ,104632.67 
833,0-121-4,2,TERRENO EN EXPANSION URBANA,PERÚ,LA LIBERTAD ,SANCHEZ CARRION ,HUAMACHUCO ,SECTOR MARISCAL ORBEGOSO ,SÍ,11003055 ,0 ,1671500.00 
834,0-121-4,3,PREDIO RURAL,PERÚ,LA LIBERTAD ,SANCHEZ CARRION ,HUAMACHUCO ,SECTOR CHOCHOCONDA ,SÍ,11009590 ,0 ,676.36 
835,0-121-5,1, , , , , , , , , , 
836,0-121-6,1,CASA,PERÚ,LA LIBERTAD ,ASCOPE ,CASA GRANDE ,URB. SANTA TERESITA MZ. B7 ,SÍ,03032867 ,48864 ,73835.37 
837,0-121-6,2,CASA,PERÚ,LA LIBERTAD ,ASCOPE ,CASA GRANDE ,URB. MIGUEL GRAU 1ERA ETAPA B-8 ,SÍ,03010846 ,24064 ,80229.42 
838,0-121-7,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,LA ESPERANZA ,LOS OLIVOS 507 ,NO, , ,1945.00 
839,0-121-7,2,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,LA ESPERANZA ,AV. TAHUANTINSUYO 1177 ,NO, , ,1820.00 
840,0-122-1,1,TERRENO,PERÚ,AYACUCHO ,HUAMANGA ,AYACUCHO ,AV. PROGRESO 224 - BARRIOS ALTOS ,SÍ,11003906 ,0 ,3169.66 
841,0-122-1,2,CASA,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,JR. RIO HUAURUA 325 ,SÍ,07051962 ,0 ,155580.67 
842,0-122-2,1,CASA,PERÚ,CAJAMARCA ,JAEN ,JAEN ,TUPAC AMARU 825 ,SÍ,74429 ,10/01/1997 1-C-0787 ,420.00 
843,0-122-3,1,INMUEBLE - CASA - MATERIAL RUS,PERÚ,CAJAMARCA ,CHOTA ,CHOTA ,JR. SAN MARTIN N° 1024 ,NO, , ,60000.00 
844,0-122-3,2,BIEN INMUEBLE - TERRENO,PERÚ,CAJAMARCA ,CHOTA ,CHOTA ,CASERO COLLPA TUAPAMPA ,NO, , ,70000.00 
845,0-122-5,1, , , , , , , , , , 
846,0-124-1,1, , , , , , , , , , 
847,0-124-2,1,CASA,PERÚ,HUANUCO ,HUANUCO ,AMARILIS ,LAS DALIAS ,SÍ,11002891 ,25032 ,110000.00 
848,0-124-2,2,CASA,PERÚ,HUANUCO ,HUANUCO ,AMARILIS ,LA RINCONADA ,SÍ,11004300 ,3999 ,16000.00 
849,0-124-2,3,CASA,PERÚ,HUANUCO ,HUANUCO ,PILLCO MARCA ,PILLCO MARCA ,NO, , ,10000.00 
850,0-125-1,1, , , , , , , , , , 
851,0-125-3,1,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,SHUDAL ,SÍ,02151338 ,68717 ,2446.00 
852,0-125-4,1,TERRENO,PERÚ,LORETO ,MARISCAL RAMON CASTILLA ,RAMON CASTILLA ,CABALLOCOCHA ,SÍ,04006458 ,. ,10000.00 
853,0-125-5,1, , , , , , , , , , 
854,0-125-6,1,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,LOS BAÑOS DEL INCA ,URB. LA MOLINA MZ. N LOTE 11 ,NO, , ,0.00 
855,0-126-1,1,TERRENO,PERÚ,APURIMAC ,ABANCAY ,ABANCAY ,ILLANYA ,SÍ,11029755 ,11029755 ,189360.00 
856,0-126-1,2,TERRENO,PERÚ,APURIMAC ,ABANCAY ,ABANCAY ,PROLONGACIÓN 28 DE JULIO S/N ,NO, , ,15000.00 
857,0-126-1,3,TERRENO,PERÚ,APURIMAC ,ABANCAY ,TAMBURCO ,ASOCIACIÓN VIRGEN ROSARIO ,SÍ,11036903 ,11036903 ,27000.00 
858,0-126-1,4,TERRENO,PERÚ,APURIMAC ,ABANCAY ,TAMBURCO ,SECTOR CCANABAMBA ,SÍ,03017434 ,03017434 ,45000.00 
859,0-126-1,5,TERRENO,PERÚ,APURIMAC ,ABANCAY ,TAMBURCO ,AV. MICAELA BASTIDAS S/N ,NO, , ,38000.00 
860,0-126-1,6,TERRENO,PERÚ,APURIMAC ,ABANCAY ,TAMBURCO ,SECTOR MAUCACALLE ,NO, , ,32000.00 
861,0-126-2,1,CASA,PERÚ,APURIMAC ,COTABAMBAS ,CHALLHUAHUACHO ,"BARRIO WICHAYPAMPA, ZONA A ",NO, , ,230000.00 
862,0-126-3,1, , , , , , , , , , 
863,0-127-1,1,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SECTOR MAOPAMPA ,SÍ,11161044 ,11-04-2019/0125 ,29.00 
864,0-127-1,2,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SECTOR MAYOPAMPA ,SÍ,11161045 ,11-04-2019/0125 ,29.00 
865,0-127-1,3,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SECTOR MAYOPAMPA ,SÍ,11161046 ,11-04-2019/0125 ,29.00 
866,0-127-1,4,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SECTOR MAYOPAMPA ,SÍ,11161047 ,11-04-2019/0125 ,29.00 
867,0-127-1,5,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SECTOR MAYOPAMPA ,SÍ,11161048 ,11-04-2019/0125 ,29.00 
868,0-128-1,1,PREDIO,PERÚ,PASCO ,OXAPAMPA ,CHONTABAMBA ,CC.NN:TSACHOPEN ,NO, , ,80000.00 
869,0-128-1,2,PREDIO,PERÚ,PASCO ,OXAPAMPA ,CHONTABAMBA ,CC.NN:TSACHOPEN ,NO, , ,206000.00 
870,0-128-2,1, , , , , , , , , , 
871,0-128-3,1, , , , , , , , , , 
872,0-129-1,1,VIVIENDA,PERÚ,TUMBES ,TUMBES ,TUMBES ,JR. DIEGO DE ALMAGRO 222 ,SÍ,P15248946 ,S/N ,113920.43 
873,0-129-2,1, , , , , , , , , , 
874,0-129-3,1,VIVIENDA,PERÚ,TUMBES ,TUMBES ,TUMBES ,MZ H LOTE 7 - AAHH VIRGEN DEL CISNE ,SÍ,2073080023 ,005724 ,80000.00 
875,0-129-3,2,TERRENO AGRICOLA,PERÚ,TUMBES ,ZARUMILLA ,MATAPALO ,CASERIO EL TUTUMO ,SÍ,0408859 ,S/N ,20000.00 
876,0-130-1,1,CASA,PERÚ,LIMA ,LIMA ,SAN ISIDRO ,CALLE LOS PINOS 489 ,SÍ,07004436 ,0 ,361068.47 
877,0-130-1,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,MIRAFLORES ,JOSE DEL LLANO ZAPATA ,SÍ,12400191 ,0 ,100023.27 
878,0-130-1,3,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,MIRAFLORES ,JOSE DEL LLANO ZAPATA ,SÍ,12480190 ,0 ,13862.53 
879,0-130-2,1,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,MAGDALENA DEL MAR ,AV A MIROQUESADA 715 ESTACIONAMIENTO NUMERO 9 PRIMER PISO ,SÍ,12287061 ,0 ,10000.00 
880,0-130-2,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,MAGDALENA DEL MAR ,JR FRANCISCO GRAÑA 547 DEPARTAMENTO 1301 - DECIMO TERCER Y DECIMO CUARTO PISO ,SÍ,12287088 ,0 ,150000.00 
881,0-130-3,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SURQUILLO ,CALLE ALMENARA 106 DPTO 1403 ,SÍ,12811834 ,36389 ,86056.27 
882,0-130-3,2,COCHERA,PERÚ,LIMA ,LIMA ,SURQUILLO ,AV. SERGIO BERNALES 190 EST. 2 ,SÍ,12811778 ,36389 ,1847.53 
883,0-130-4,1,TERRENO,PERÚ,LIMA ,CAÑETE ,ASIA ,COMUNIDAD DE UQUIRA ,NO, , ,39000.00 
884,0-130-5,1,VIVIENDA,PERÚ,LIMA ,LIMA ,BREÑA ,PABLO FERNANDINI 1048 ,SÍ,11522908 ,0 ,74395.65 
885,0-130-5,2,VIVIENDA,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. CIPRIANO DULANTO 1275-1104 ,SÍ,14322329 ,0 ,140068.41 
886,0-130-5,3,VIVIENDA,PERÚ,LIMA ,CAÑETE ,CHILCA ,MZ.P LOTE 18 LAS SALINAS ,SÍ,17012490 ,0 ,39954.60 
887,0-130-6,1,INMUEBLE,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,AV BRIGIDA SILVA OCHOA 181 ,SÍ,12268773 ,53 / 0000 ,10823.17 
888,0-130-6,2,INMUEBLE,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,AV BRIGIDA SILVA OCHOA 181 ,SÍ,12268453 ,73 / 0000 ,76840.50 
889,0-130-7,1, , , , , , , , , , 
890,0-130-8,1,CASA,PERÚ,LIMA ,LIMA ,CHORRILLOS ,JR. ZUNGAROS/ARIOST ,SÍ,42263281 ,0 ,165076.00 
891,0-130-8,2,CASA,PERÚ,LIMA ,CAÑETE ,CERRO AZUL ,MZ I LOTE 2 PLAYA AZUL ,SÍ,21090536 ,0 ,712630.00 
892,0-130-8,3,CASA,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,CALLE W LOTE 12113 242DPT ,SÍ,12849707 ,0 ,106329.00 
893,0-130-9,1, , , , , , , , , , 
894,0-130-10,1, , , , , , , , , , 
895,0-130-11,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,MANUEL LORENZO AGUIRRE 250 DEPARTAMENTO 805 ,SÍ,11760167 ,0 ,92622.64 
896,0-130-11,2,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,MANUEL LORENZO AGUIRRE 250 ESTACIONAMIENTO 29 ,SÍ,11760067 ,0 ,19026.00 
897,0-130-13,1, , , , , , , , , , 
898,0-130-14,1, , , , , , , , , , 
899,0-130-15,1,CASA,PERÚ,LIMA ,LIMA ,ATE ,CALLE YASILA 239 URB. MIGUEL GRAU ,SÍ,44780984 ,344597 ,84208.14 
900,0-130-16,1,CASA,PERÚ,LIMA ,LIMA ,VILLA EL SALVADOR ,"S1,B2, MZA G2 LOTE 6 IV ETAPA URB. PACHACAMAC ",NO, , ,180000.00 
901,0-130-18,1, , , , , , , , , , 
902,0-130-19,1,CASA,PERÚ,LIMA ,LIMA ,COMAS ,AH VISTA ALEGRE DEL CARMEN ,NO, , ,45000.00 
903,0-130-19,2,PUESTO,PERÚ,LIMA ,LIMA ,COMAS ,URB. HUAQUILLAY PTO.22 ,NO, , ,23500.00 
904,0-130-20,1,CASA,PERÚ,LIMA ,LIMA ,BREÑA ,"PLAZA BOLOGNESI N°596,598,600 BREÑA ",SÍ,49002037 ,26690606 ,295000.00 
905,0-130-20,2,TERRENO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,UBICACION RURAL PARCELA C.C. N° 33104 UBICADO EN EL SECTOR LA HUACA AREA HA. 1.21 HAS U.C. PARCELA C.C. N° 33104 JAEN - JAEN - CAJAMARCA ,SÍ,02073746 ,26690606 ,80000.00 
906,0-130-20,3,TERRENO,PERÚ,CUSCO ,URUBAMBA ,MARAS ,AREA HA. 0.612 MARAS - URUBAMBA - CUSCO ,SÍ,02066420 ,26690606 ,20000.00 
907,0-130-20,4,TERRENO,PERÚ,CUSCO ,PAUCARTAMBO ,PAUCARTAMBO ,SECTOR PAUCARBAMBA MARAS - URUBAMBA - CUSCO ,SÍ,11197607 ,26690606 ,50000.00 
908,0-130-20,5,TERRENO,PERÚ,CUSCO ,PAUCARTAMBO ,PAUCARTAMBO ,UBICACION RURAL SECTOR PAUCARBAMBA AREA HA. 0.9783 MARAS - URUBAMBA - CUSCO ,SÍ,11197606 ,26690606 ,50000.00 
909,0-130-20,6,CASA,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. DEL RIO 480-484 UR. BAHIA PUEBLO LIBRE ,SÍ,07073941 ,1855291 ,300000.00 
910,0-130-20,7,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,JR. MARIANO MELGAR 138 BARRIO LA COLMENA ,SÍ,02003211 ,39646 ,350000.00 
911,0-130-20,8,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,JR. MARIANO MELGAR 113 BARRIO LA COLMENA ,SÍ,02114811 ,0317-383 ,250000.00 
912,0-130-20,9,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,LOS BAÑOS DEL INCA ,AV.MANCO CAPAC S/N LOS BAÑOS DEL INCA ,SÍ,02004072 ,76386 ,380000.00 
913,0-130-21,1, , , , , , , , , , 
914,0-130-22,1,TERRENO,PERÚ,LIMA ,CAÑETE ,ASIA ,KM 100 PNAMERICANA SUR FUNDO ALTO ,SÍ,P03135506 ,X ,27914.40 
915,0-130-23,1, , , , , , , , , , 
916,0-130-24,1,CASA,PERÚ,LIMA ,LIMA ,SAN BORJA ,LOPEZ DE AYALA 181 ,SÍ,11863142 ,/ ,50000.00 
917,0-130-24,2,CASA,PERÚ,LIMA ,LIMA ,SAN BORJA ,LOPEZ DE AYALA 181 ,SÍ,11863147 ,/ ,900000.00 
918,0-130-25,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,MAX UHLE 111- 1ER PISO ,SÍ,13282621 ,X ,206006.00 
919,0-130-26,1, , , , , , , , , , 
920,0-130-27,1,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,LIMA ,AV. ALEJANDRO TIRADO 239 EST.16 CERCADO DE LIMA ,SÍ,40264108 ,45043687 ,23729.00 
921,0-130-27,2,OFICINA,PERÚ,LIMA ,LIMA ,LIMA ,AV. ALEJANDRO TIRADO 217 OF. 505 CERCADO DE LIMA ,SÍ,40264345 ,45043687 ,102452.00 
922,0-130-27,3,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,CALLE CHINCHAYSUYO NUM 108-110 DPTO N°401 - CUARTO PISO URB MARANGA - IV ETAPA SAN MIGUEL - LIMA - LIMA ,SÍ,12691179 ,45043687 ,121331.00 
923,0-130-27,4,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,CHORRILLOS ,AVENIDA PASEO DE LA REPUBLICA NUM 1784 DPTO N°402 - CUARTO PISO URB SANTA LEONOR - SEGUNDA ETAPA CHORRILLOS - LIMA - LIMA ,SÍ,13101353 ,45043687 ,56136.00 
924,0-130-28,1,DPTO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. BRASIL N°1458 1103-B ,SÍ,12555479 ,0 ,96981.07 
925,0-130-29,1, , , , , , , , , , 
926,0-130-32,1, , , , , , , , , , 
927,0-130-33,1, , , , , , , , , , 
928,0-130-34,1, , , , , , , , , , 
929,0-130-35,1, , , , , , , , , , 
930,0-130-36,1, , , , , , , , , , 
931,0-131-1,1, , , , , , , , , , 
932,0-131-2,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,JR 8 DE OCTUBRE (AMAZONAS) 454 DPTO 204 ,SÍ,41094583 ,0 ,50688.46 
933,0-131-2,2,OFICINA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,JR AYACUCHO 920 OFICINA 330 ,SÍ,03000532 ,0 ,26378.45 
934,0-131-3,1, , , , , , , , , , 
935,0-131-4,1, , , , , , , , , , 
936,0-132-1,1, , , , , , , , , , 
937,0-132-2,1,CASA,PERÚ,ICA ,ICA ,ICA ,CALLE TAMARIX 502 ,SÍ,0 ,11045935 ,126000.00 
938,0-132-2,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,AV COSTANERA 2576 TORRE 4 EDIFICIO 2- 1303 ,SÍ,0 ,13986505 ,78235.93 
939,0-132-2,3,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,SAN MIGUEL ,AV COSTANERA 2576- SEGUNDO SOTANO ,SÍ,0 ,13986326 ,10786.58 
940,0-132-3,1,CASA,PERÚ,ICA ,ICA ,ICA ,AV AYABACA MZ G LOTE 13 SAN ISIDRO ,SÍ,10119674 ,0 ,499950.00 
941,0-132-4,1,TERRENO,PERÚ,ICA ,ICA ,ICA ,URB.LOS GIRASOLES B22 ,NO, , ,62751.00 
942,0-134-1,1,TERRENO,PERÚ,CUSCO ,CANCHIS ,SICUANI ,COMUNIDAD CAMPESINA DE CHUMO ,NO, , ,0.00 
943,0-134-2,1, , , , , , , , , , 
944,0-134-3,1, , , , , , , , , , 
945,0-134-5,1,TERRENO,PERÚ,CUSCO ,PAUCARTAMBO ,COLQUEPATA ,COMUNIDAD DE COTATOCLLA ,NO, , ,0.00 
946,0-135-3,1,PREDIO,PERÚ,LIMA ,LIMA ,ATE ,AV. NICOLAS AYLLON NUM. 4233 ZONA INDUSTRIAL SECTOR 10 ATE - LIMA LIMA ,SÍ,45027317 ,. ,11166407.60 
947,0-135-3,2,CASA,PERÚ,LIMA ,LIMA ,ATE ,VIVIENDA RESIDENCIAL LAS AMERICAS MZ A LT 7 ,SÍ,P02175681 ,. ,13720.10 
948,0-135-4,1,CASA,PERÚ,LIMA ,LIMA ,EL AGUSTINO ,PUEBLO JOVEN VICENTE BAJO MZ H LT 11 ,SÍ,P02039708 ,. ,72799.21 
949,0-135-6,1,CASA HABITACION,PERÚ,LIMA ,LIMA ,CARABAYLLO ,PUEBLO JOVEN EL PROGRESO MZ 4U LT 02 ZONA III ,SÍ,P01035586 ,. ,25421.50 
950,0-135-7,1, , , , , , , , , , 
951,0-135-8,1, , , , , , , , , , 
952,0-135-9,1, , , , , , , , , , 
953,0-135-10,1, , , , , , , , , , 
954,0-135-11,1,CASA,PERÚ,LIMA ,LIMA ,LURIGANCHO ,MARISCAL CARECES SECTOR II MZ K1 LOTE 14 ,SÍ,55349766 ,. ,97466.00 
955,0-135-12,1,CASA,PERÚ,LIMA ,LIMA ,INDEPENDENCIA ,MZ A1 LOTE 8 AH BELLA VISTA ,SÍ,12120675 ,. ,10000.00 
956,0-135-14,1, , , , , , , , , , 
957,0-135-16,1,CASA,PERÚ,LIMA ,LIMA ,PUENTE PIEDRA ,LOTE 1 DE LA MANZANA A JIRÓN PALMA DE MAYORCA URBANIZACION SEMI RUSTICA LEONCIO PRADO ,SÍ,42970492 ,00945954 ,37010.48 
958,0-135-17,1,CASA,PERÚ,LIMA ,LIMA ,PUENTE PIEDRA ,MZ: D LT: 8 ,SÍ,P01175254 ,. ,77091.00 
959,0-135-18,1, , , , , , , , , , 
960,0-135-20,1, , , , , , , , , , 
961,0-135-22,1, , , , , , , , , , 
962,0-135-23,1, , , , , , , , , , 
963,0-135-24,1, , , , , , , , , , 
964,0-135-25,1, , , , , , , , , , 
965,0-135-26,1,CASA,PERÚ,CALLAO ,CALLAO ,VENTANILLA ,MZ L LOTE 10 ASENTAMIENTO HUMANO KEIKO SOFIA FUJIMORI PROV. CALLAO DIST. VENTANILLA ,SÍ,57083773 ,. ,200.00 
966,0-135-27,1, , , , , , , , , , 
967,0-135-28,1, , , , , , , , , , 
968,0-135-29,1, , , , , , , , , , 
969,0-135-30,1,CASA,PERÚ,LIMA ,LIMA ,LURIGANCHO ,MZ I LOTE 32 URB LAS TERRAZAS DE CARAPONGUILLO SEGUNDA ETAPA LURIGANCHO LIMA - LIMA ,SÍ,11892234 ,. ,64498.80 
970,0-135-31,1, , , , , , , , , , 
971,0-135-32,1, , , , , , , , , , 
972,0-135-33,1, , , , , , , , , , 
973,0-135-34,1, , , , , , , , , , 
974,0-135-35,1, , , , , , , , , , 
975,0-135-36,1,PREDIO,PERÚ,LIMA ,LIMA ,VILLA MARIA DEL TRIUNFO ,JR. CHICAMA MZ W6 LT 1 VIRGEN DE LURDES ,SÍ,P03224963 ,003 ,11787.36 
976,0-135-36,2,PREDIO,PERÚ,LIMA ,LIMA ,CARABAYLLO ,CALLE UNO MZ F LT 19 ASOCIACION VIRGEN DE LAS MERCEDES ,NO, , ,4394.52 
977,0-136-1,1, , , , , , , , , , 
978,0-136-2,1,CASA,PERÚ,MOQUEGUA ,MARISCAL NIETO ,MOQUEGUA ,JIRON ROSA BAYARRI D-3 ,SÍ,05002660 ,243/79 ,81963.54 
979,0-137-1,1, , , , , , , , , , 
980,0-137-3,1, , , , , , , , , , 
981,0-138-1,1,TERRENO,PERÚ,LIMA ,HUAURA ,SAYAN ,A.H DON ALBERTO ,SÍ,P18027728 ,0002 ,0.00 
982,0-138-3,1, , , , , , , , , , 
983,0-138-4,1, , , , , , , , , , 
984,0-139-1,1,INMUEBLE,PERÚ,PUNO ,MELGAR ,NUÑOA ,FUNDO ISTARATA ,SÍ,11166451 ,2010 ,3000000.00 
985,0-139-1,2,INMUEBLE,PERÚ,AREQUIPA ,AREQUIPA ,SABANDIA ,CALLE LAS PISCINAS 572 ,SÍ,04023889 ,2004 ,868400.00 
986,0-139-2,1,DEPARTAMENTO,PERÚ,AREQUIPA ,AREQUIPA ,AREQUIPA ,URB. SAN ISIDRO C-17 ,SÍ,11284985 ,2051 ,76138.71 
987,0-139-3,1,CASA,PERÚ,AREQUIPA ,AREQUIPA ,YANAHUARA ,URB. ENTEL PERU A-07 ,SÍ,167880 ,30864 ,108385.49 
988,0-139-5,1, , , , , , , , , , 
989,0-139-6,1, , , , , , , , , , 
990,0-140-2,1,CASA DE MATERIAL NOBLE,PERÚ,HUANCAVELICA ,HUANCAVELICA ,HUANCAVELICA ,AV. SEBASTIAN BARRANCA N° 217 ,SÍ,02002302 ,I ,150000.00 
991,0-140-3,1, , , , , , , , , , 
992,0-141-2,1,TERRENO,PERÚ,CUSCO ,CALCA ,LAMAY ,PUMACURCO SECTOR HAPIÑUÑO VALLE VILCANOTA ,SÍ,02013944 ,33706 ,38000.00 
993,0-141-2,2,CASA,PERÚ,LIMA ,LIMA ,EL AGUSTINO ,ASENTAMIENTO HUMANO SANTA CLARA DE BELLA LUZ A 3 - AV GARCILAZO DE LA VEGA 105 ,NO, , ,21860.00 
994,0-141-4,1, , , , , , , , , , 
995,0-141-5,1, , , , , , , , , , 
996,0-142-1,1,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL SECTOR TUPAC AMARU ÁREA HA. 19.7220 U.C. 200858 ,SÍ,11001445 ,0 ,120000.00 
997,0-142-1,2,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL TUPAC AMARU PARCELA 14 ÁREA HA. 16.44 ,SÍ,11007034 ,0 ,100000.00 
998,0-142-1,3,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL SECTOR TUPAC AMARU ÁREA HA. 2.0715 U.C. 132265 ,SÍ,11127205 ,0 ,10000.00 
999,0-142-1,4,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL SECTOR TUPAC AMARU ÁREA HA. 12.4224 U.C. 132266 ,SÍ,11127206 ,0 ,80000.00 
1000,0-142-1,5,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL SECTOR TUPAC AMARU ÁREA HA. 2.0054 U.C. 132267 ,SÍ,11127207 ,0 ,10000.00 
1001,0-142-1,6,TERRENO RURAL,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,UBICACIÓN RURAL SECTOR TUPAC AMARU ÁREA HA. 2.0022 U.C. 132268 ,SÍ,11127208 ,0 ,10000.00 
