,id_hdv,univ_rec,univ_name,has_univ_complete,univ_career,univ_gradute,univ_bachelorette,univ_year,univ_title,univ_title_year
897,2-29-1,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,INGENIERÍA MECÁNICA DE FLUIDOS ,SÍ,SÍ,1989 ,SÍ,2005 
898,2-29-2,1,UNIVERSIDAD CESAR VALLEJO - FILIAL LIMA ,SÍ,ABOGADO ,SÍ,SÍ,2013 ,SÍ,2013 
899,2-30-1,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL ,SÍ,ECONOMIA ,SÍ,SÍ,1991 ,NO, 
900,2-30-2,1,UNIVERSIDAD NACIONAL DEL CALLAO ,NO,INGIENERIA MECANICA ,NO,NO, ,NO, 
901,2-30-3,1,INSTITUTO PEDAGÓGICO NACIONAL DE MONTERRICO ,SÍ,EDUCACION ,SÍ,SÍ,2012 ,SÍ,2013 
902,2-30-4,1,FEDERICO VILLAREAL ,SÍ,ECONOMIA ,SÍ,SÍ,2007 ,SÍ,2011 
903,2-30-5,1,UNIVERSIDAD ESAN , ,ADMINISTRACIÓN Y MARKETING ,SÍ,SÍ,2017 ,NO, 
904,2-30-6,1,SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIA POLITICAS ,SÍ,SÍ,2000 ,SÍ,2003 
905,2-30-7,1,CATOLICA LOS ANGELES CHIMBOTE ,SÍ,COTADOR PUBLICO ,SÍ,SÍ,2009 ,NO, 
906,2-30-8,1,SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,2006 ,SÍ,2006 
907,2-30-10,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,DERECHO ,SÍ,SÍ,2016 ,NO, 
908,2-30-11,1,UNIVERSIDAD RICARDO PALMA ,SÍ, ,SÍ,SÍ,2015 ,SÍ,2016 
909,2-30-12,1,INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1988 ,NO, 
910,2-30-13,1,PERUANA LOS ANDES ,SÍ,CIRUJANO DENTISTA ,SÍ,SÍ,2003 ,SÍ,2004 
911,2-30-14,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ ,SÍ,INGENIERÍA METALÚRGICA Y DE MATERIALES ,SÍ,SÍ,2001 ,SÍ,2007 
912,2-30-15,1,UNIVERSIDAD NACIONAL DE TRUJILLO ,SÍ,CIENCIAS MATEMATICAS ,SÍ,SÍ,1969 ,SÍ,1969 
913,2-30-16,1, , , , , , , , 
914,2-30-17,1,INCA GARCILAZO DE LA VEGA ,NO,DERECHO ,NO,NO, ,NO, 
915,2-30-18,1, , , , , , , , 
916,2-30-20,1, , , , , , , , 
917,2-30-21,1, , , , , , , , 
918,2-30-22,1,JOSE CARLOS MARIATEGUI ,SÍ,DERECHO ,SÍ,SÍ,2017 ,SÍ,2018 
919,2-30-24,1, , , , , , , , 
920,2-30-25,1,INCA GARCILASO DE LA VEGA ,SÍ,DERECHO ,SÍ,SÍ,1988 ,SÍ,1995 
921,2-30-26,1,INCA GARCILASO DE LA VEGA ,SÍ,ABOGADO ,SÍ,SÍ, ,SÍ,1991 
922,2-30-27,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU ,SÍ,DERECHO ,SÍ,SÍ,2011 ,SÍ,2015 
923,2-30-28,1,PERUANAS DE CIENCIAS APLICADAS SAC ,SÍ, ,SÍ,SÍ,2015 ,SÍ,2019 
924,2-30-29,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ, ,SÍ, 
925,2-30-30,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,1998 ,SÍ,2000 
926,2-30-31,1, , , , , , , , 
927,2-30-32,1, , , , , , , , 
928,2-30-33,1,NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO ,SÍ,SÍ,1968 ,SÍ,1970 
929,2-30-34,1, , , , , , , , 
930,2-30-35,1,UNVERSIDAD PERUANA LOS ANDES ,SÍ,PSICOLOGIA ,SÍ,SÍ,2009 ,SÍ,2011 
931,2-30-36,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,CONTADOR PUBLICO ,SÍ,SÍ,1977 ,SÍ,1978 
932,2-31-1,1,UNIVIERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2008 ,SÍ,2009 
933,2-31-1,2,UNIVIERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2008 ,SÍ,2009 
934,2-31-1,3,UNIVIERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2008 ,SÍ,2009 
935,2-31-1,4,UNIVIERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2008 ,SÍ,2009 
936,2-31-3,1,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC ,SÍ,CIENCIA POLITICA Y GOBERNABILIDAD ,SÍ,SÍ,2017 ,NO, 
937,2-32-1,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,ODONTOLOGIA ,SÍ,SÍ,2002 ,SÍ,2003 
938,2-32-2,1,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE ,NO,EDUCACIÓN PRIMARIA ,NO,NO, ,NO, 
939,2-32-3,1,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ,SÍ,INGENIERO INFORMÁTICO ,SÍ,SÍ,2005 ,SÍ,2013 
940,2-32-4,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO ,SÍ,SÍ,2016 ,SÍ,2017 
941,2-32-5,1,UNIVERSIDAD RUSA DE LA AMISTAD DE LOS PUEBLOS ,SÍ,FÍSICA ,SÍ,SÍ,1995 ,SÍ,1995 
942,2-33-1,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,PSICOLOGIA ,SÍ,SÍ,1998 ,SÍ,2000 
943,2-33-2,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,2009 ,SÍ,2011 
944,2-33-3,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,1969 ,SÍ,1969 
945,2-33-4,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,CIENCIA POLITICA ,SÍ,SÍ,2017 , , 
946,2-33-5,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU PUCP ,SÍ,DERECHO ,SÍ,SÍ,2000 ,SÍ,2000 
947,2-33-6,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,CONTABILIDAD ,SÍ,SÍ,2017 ,SÍ,2019 
948,2-33-7,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,ANTROPOLOGÍA ,NO,NO, ,NO, 
949,2-33-8,1,SAN LUIS GONZACA DE ICA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,NO,NO, ,NO, 
950,2-33-9,1, , , , , , , , 
951,2-33-10,1,SAN IGNACIO DE LOYOLA ,SÍ,EDUCACION ,SÍ,SÍ,2007 ,SÍ,2007 
952,2-33-11,1,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA ,SÍ,DERECHO ,SÍ,SÍ,2013 ,SÍ,2014 
953,2-33-12,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,SOCIOLOGÍA ,SÍ,SÍ,1988 ,SÍ,2001 
954,2-33-13,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1998 ,NO, 
955,2-33-14,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,SOCIOLOGÍA ,SÍ,SÍ,2008 ,SÍ,2012 
956,2-33-15,1,UNIVERSIDAD PRIVADA LOS ANDES ,SÍ,INGENIERIA DE SISTEMAS Y COMPUTACIÓN ,NO,NO, ,NO, 
957,2-33-16,1,UNIVERSIDAD PRIVADA DEL NORTE ,NO,DERECHO ,NO,NO, ,NO, 
958,2-33-17,1,UNIVERSIDAD ENRIQUE GUZMÁN Y VALLA ,SÍ,EDUCACIÓN ,SÍ,SÍ,2010 ,SÍ,2011 
959,2-33-18,1,UNIVERSIDAD LA CATOLICA ,NO,SOCIOLOGÍA ,NO,NO, ,NO, 
960,2-33-19,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1998 ,SÍ,1999 
961,2-33-20,1, , , , , , , , 
962,2-33-21,1,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ,SÍ,EDUCACIÓN ,SÍ,SÍ,1974 ,SÍ,1974 
963,2-33-22,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,SOCIOLOGIA ,SÍ,SÍ,2018 ,NO, 
964,2-33-26,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,NO,DERECHO Y CIENCIAS POLITICAS ,NO,NO, ,NO, 
965,2-33-28,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,SOCIOLOGÍA ,SÍ,SÍ,1993 ,SÍ,1994 
966,2-33-29,1,UNIVERSIDAD LAS AMERICAS ,SÍ,DERECHO ,SÍ,SÍ,2019 ,NO, 
967,2-33-30,1,UNIVERSIDAD FEDERICO VILLARREAL ,SÍ,DERECHO ,SÍ,SÍ,2004 ,SÍ,2006 
968,2-33-31,1,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ,SÍ,INGENIERIA ADMINISTRATIVA ,SÍ,SÍ,2001 ,SÍ,2002 
969,2-33-32,1, , , , , , , , 
970,2-33-33,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1993 ,SÍ,1998 
971,2-33-35,1,UNIVERSIDAD PRIVADA TELESUP ,SÍ,ARQUITECTURA Y URBANISMO ,SÍ,SÍ,2019 ,NO, 
972,2-33-36,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2000 ,SÍ,2002 
973,2-34-2,1,UNIVERSIDAD ALAS PERUANAS ,SÍ,DERECHO ,SÍ,SÍ,2014 ,SÍ,2015 
974,2-35-1,1, , , , , , , , 
975,2-36-1,1,UNIVERSIDAD NACIONAL DEL CENTRO ,NO,AGRONOMIA ,NO,NO, , , 
976,2-36-2,1, , , , , , , , 
977,2-36-3,1,DANIEL ALCIDES CARRION CERRO DE PASCO ,NO,EDUCACIÓN SECUNDARIA ,NO,NO, ,NO, 
978,2-36-4,1,UNIVERSIDAD PERUANA LOS ANDES ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,2010 ,SÍ,2010 
979,2-36-5,1,UNCP ,SÍ,SOCIOLLOGIA ,SÍ,SÍ,2007 ,NO, 
980,2-37-1,1, , , , , , , , 
981,2-37-2,1,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE FILIAL HUARAZ ,SÍ,INGENIERÍA CIVIL ,SÍ,SÍ,2019 ,NO, 
982,2-37-3,1,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO ,SÍ,ECONOMÍA ,SÍ,SÍ,2008 ,SÍ,2008 
983,2-37-4,1,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO ,NO,CIENCIAS ADMINISTRATIVAS ,NO,NO, ,NO, 
984,2-37-5,1,UNIVERSIDAD CÉSAR VALLEJO ,SÍ,ADMINISTRACIÓN ,SÍ,SÍ,2018 ,SÍ,2018 
985,2-38-1,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ ,SÍ,LICENCIADO EN ENFERMERÍA ,SÍ,SÍ,1987 ,SÍ,1988 
986,2-38-3,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU ,SÍ,INGENIERA QUÍMICA ,SÍ,SÍ,1994 ,SÍ,2007 
987,2-38-4,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ ,SÍ,INGENIERÍA ZOOTECNIA ,SÍ,SÍ,2011 ,SÍ,2012 
988,2-38-5,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ ,NO,SOCIOLOGÍA ,NO,NO, ,NO, 
989,2-39-1,1,UNIVERSIDAD NACIONAL DE UCAYALI ,NO,ADMINISTRACIÓN Y CONTABILIDAD , , , , , 
990,2-39-2,1, , , , , , , , 
991,2-39-3,1,UNIVERSIDAD NACIONAL DE UCAYALI ,SÍ,EDUCACION SECUNDARIA ,SÍ,SÍ,2014 ,NO, 
992,2-40-1,1,UNIVERSIDAD MAYOR DE SAN MARCOS ,NO, ,NO,NO, ,NO, 
993,2-40-2,1,UNIVERSIDAD DE SAN MARTÍN DE PORRES ,SÍ,LICENCIADA ENFERMERÍA ,SÍ,SÍ,1989 ,SÍ,1996 
994,2-40-3,1, , , , , , , , 
995,2-41-1,1,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,ECONOMIA ,SÍ,SÍ,2017 ,NO, 
996,2-41-2,1,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,DERECHO ,SÍ,SÍ,1994 ,SÍ,1995 
997,2-41-2,2,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,PSICOLOGIA ,SÍ,SÍ,1996 ,NO, 
998,2-41-3,1,UNIVERSIDAD SAN AGUSTÍN ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,1999 ,SÍ,2000 
999,2-41-4,1,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,INGENIERIA DE MATERIALES ,SÍ,SÍ,2013 ,SÍ,2014 
1000,2-41-4,2,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,ECONOMÍA ,SÍ,SÍ,2019 ,SÍ,2019 
1001,2-41-5,1,UNIVERSIDAD NACIONAL SAN AGUSTÍN ,SÍ,DERECHO ,SÍ,SÍ,2015 ,SÍ,2016 
1002,2-41-6,1,UNIVERSIDAD DE CIENCIAS MEDICAS DE VILLA CLARA ,SÍ,TECNOLOGIA DE LA SALUD EN ORTOPEDIA Y TRAUMATOLOGIA ,SÍ,SÍ,2012 ,SÍ,2012 
1003,2-42-1,1, , , , , , , , 
1004,2-42-2,1,UNIVERSIDAD PRIVADA ANTENOR ORREGO (UPAO) ,SÍ,ARQUITECTURA ,SÍ,SÍ,2008 ,SÍ, 
1005,2-42-3,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,CIENCIAS SOCIALES Y EDUCACION ,SÍ,SÍ,2009 ,NO, 
1006,2-43-1,1,INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2011 ,SÍ,2015 
1007,2-43-1,2,INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2011 ,SÍ,2015 
1008,2-43-2,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,EDUCACIÓN ,SÍ,SÍ,2007 ,NO, 
1009,2-43-3,1,UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE ,SÍ,EDUCACIÓN LENGUA LITERATURA Y COMUNICACIÓN ,SÍ,SÍ,2006 ,SÍ,2006 
1010,2-43-3,2,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ ,SÍ,CIRUJANO DENTISTA ,SÍ,SÍ,2012 ,SÍ,2013 
1011,2-43-4,1,ANDINA NÉSTOR CÁCERES VELÁSQUEZ ,SÍ,DERECHO ,SÍ,SÍ,2006 ,SÍ,2008 
1012,2-43-5,1,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ ,SÍ,DERECHO ,SÍ,SÍ,2009 ,SÍ,2009 
1013,2-44-1,1,UNIVERSIDAD PERUANA LOS ANDES - UPLA ,NO,DERECHO Y CIENCIAS POLITICA , , , , , 
1014,2-44-1,2,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DE HUAMANGA ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,2013 ,SÍ,2017 
1015,2-44-2,1,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DE HUAMANGA ,SÍ,CONTABILIDAD Y AUDITORIA ,SÍ,SÍ,2018 ,NO, 
1016,2-45-1,1,UNIVERSIDAD PRIVADA DE TACNA , ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1998 ,SÍ,2000 
1017,2-45-2,1,UNIVERSIDAD NACIONAL SAN AGUSTIN ,SÍ,ARQUITECTURA Y URBANISMO ,SÍ,SÍ,2005 ,NO, 
1018,2-45-2,2,UNIVERSIDAD CESAR VALLEJO , ,ARQUITECTURA , , , ,SÍ,2005 
1019,2-46-1,1,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2006 ,SÍ,2006 
1020,2-46-2,1,UNIVERSIDAD TECNOLOGICA DE LOS ANDES ,NO,DERECHO Y CIENCIAS POLITICAS , , , , , 
1021,2-46-3,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO , , , ,SÍ,2009 
1022,2-46-4,1,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,NO,ANTROPOLOGIA ,NO,NO, ,NO, 
1023,2-46-5,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO ,SÍ,SÍ,2014 ,NO, 
1024,2-47-1,1, , , , , , , , 
1025,2-47-2,1,UNIVERSIDAD NACIONAL DE SAN MARTIN ,SÍ,OBSTETRA ,SÍ,SÍ,2006 ,SÍ,2006 
1026,2-47-3,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,DERECHO ,SÍ,SÍ,2004 ,SÍ,2004 
1027,2-47-4,1,UNIVERSIDAD CESAR VALLEJO ,SÍ,DERECHO ,SÍ,SÍ,2012 ,SÍ,2012 
1028,2-48-1,1,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ ,NO,CIENCIAS CONTABLES ,NO,NO, ,NO, 
1029,2-48-2,1,UNA PUNO ,SÍ,MEDICINA VETERINARIA Y ZOOTECNIA ,SÍ,SÍ, ,SÍ,1986 
1030,2-48-3,1,UNIVERSIDAD PRIVADA SAN CARLOS ,NO,CONTABILIDAD Y FINANZAS , , , , , 
1031,2-48-4,1,UNIVERSIDAD NESTOR CACERES VELASQUEZ ,SÍ,ADMINISTRACION Y MARKETING ,SÍ,SÍ,2018 ,NO, 
1032,2-48-5,1, , , , , , , , 
1033,2-49-1,1,CONTINENTAL ,SÍ,DERECHO ,SÍ,SÍ,2019 ,NO, 
1034,2-49-3,1,UNIVERSIDAD CATÓLICA DE SANTA MARÍA ,SÍ,PSICOLOGÍA ,SÍ,SÍ,2016 ,SÍ,2019 
1035,2-49-4,1, , , , , , , , 
1036,2-49-5,1,UNIVERSIDAD TECNOLÓGICA DEL PERU ,NO,DERECHO Y CIENCIAS POLÍTICAS ,NO,NO, ,NO, 
1037,2-49-6,1,UNIVERSIDAD AUTONOMA SAN FRANCISCO ,SÍ,INGENIERÍA INDUSTRIAL ,SÍ,SÍ,2015 ,SÍ,2017 
1038,2-50-1,1,UNIVERSIDAD DE PIURA ,SÍ,CIENCIAS DE LA INFORMACION ,SÍ,SÍ,1983 ,SÍ,1993 
1039,2-50-2,1,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO ,SÍ,COMUNICACION ,SÍ,SÍ,2012 ,SÍ,2017 
1040,2-50-4,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1997 ,SÍ,1998 
1041,2-50-5,1, , , , , , , , 
1042,2-51-1,1,UNIVERSIDAD ALAS PERUANAS ,NO,INGENIERÍA INDUSTRIAL ,NO,NO, ,NO, 
1043,2-51-2,1, , , , , , , , 
1044,2-51-3,1, , , , , , , , 
1045,2-51-5,1, , , , , , , , 
1046,2-51-6,1,UNIVERSIDAD DEL PACIFICO ,SÍ,ADMINISTRACION ,SÍ,SÍ,2018 ,NO, 
1047,2-51-7,1,UNIVERSIDAD LOS ANGELES DE CHIMBOTE ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2009 ,SÍ,2010 
1048,2-51-7,2,UNIVERSIDAD MAYOR DE SAN MARCOS ,SÍ,EDUCACION ,SÍ,SÍ,2002 ,NO, 
1049,2-52-1,1,INCA GARCILASO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLTICAS ,SÍ,SÍ,2012 ,SÍ,2014 
1050,2-52-2,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,MEDICINA-HUMANA ,SÍ,SÍ,2007 ,SÍ,2007 
1051,2-52-3,1,CESAR VALLEJO -CHICLAYO ,SÍ,INGENIERA CIVIL ,SÍ,SÍ,2018 ,NO, 
1052,2-52-3,2,UNIVERSIDAD NACIONAL PEDO RUIZ GALLO-LAMBAYEQUE ,SÍ,INGENIERA AGRÍCOLA ,SÍ,SÍ,2003 ,SÍ,2004 
1053,2-52-4,1, , , , , , , , 
1054,2-52-5,1,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE - ULADECH ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2010 ,NO, 
1055,2-52-5,2,UNIVERSIDAD NACIONAL DE PIURA ,NO,DERECHO Y CIENCIAS POLITICAS ,NO,NO, ,SÍ,2012 
1056,2-52-7,1,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES ,SÍ,ECONOMISTA ,SÍ,SÍ,2009 , , 
1057,2-53-1,1,ESCUELA MILITAR DE CHORRILLOS (EMICH) ,SÍ,BACHILLER EN CIENCIAS MILITARES ,SÍ,SÍ,1976 ,SÍ,1976 
1058,2-53-2,1,UNIVERSIDAD NACIONAL DE ANCASH SANTIAGO ANTUNEZ DE MAYOLO ,NO,INGENIERIA CIVIL ,NO,NO, ,NO, 
1059,2-53-3,1,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN ,SÍ,LICENCIADO EN EDUCACION MATEMATICA Y FISICA ,SÍ,SÍ,1994 ,SÍ,1995 
1060,2-53-3,2,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN ,SÍ,INGENIERIA PESQUERA ,SÍ,SÍ,1974 ,SÍ,1976 
1061,2-53-4,1,UNIVERSIDAD DE SAN MARTIN DE PORRES ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,2007 ,SÍ,2015 
1062,2-55-1,1,UNIVERSIDAD ALAS PERUANAS ,NO,DERECHO Y CIENCIAS POLÍTICAS , , , , , 
1063,2-55-1,2,UNIVERSIDAD NACIONAL DE TRUJILLO ,SÍ,ECONOMÍA ,SÍ,SÍ,1980 ,SÍ,1981 
1064,2-55-2,1,INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2011 ,SÍ,2011 
1065,2-55-3,1,UNIVERSIDAD NESTOR CÁCERES VELÁSQUEZ ,NO,DERECHO ,NO,NO, ,NO, 
1066,2-55-4,1,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,1999 ,SÍ,1999 
1067,2-55-4,2,ESCUELA MILITAR DE CHORRILLOS ,SÍ,CIENCIAS MILITARES ,SÍ,SÍ,1983 ,NO, 
1068,2-55-5,1,UNIVERSIDAD ALAS PERUANAS ,NO,DERECHO Y CIENCIAS POLÍTICAS ,NO,NO, ,NO, 
1069,2-56-1,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,ENFERMERÍA ,NO,NO, ,NO, 
1070,2-56-2,1,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ ,NO,ADMINISTRACIÓN Y MARKETING ,NO,NO, ,NO, 
1071,2-56-3,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,FARMACIA Y BIOQUÍMICA ,SÍ,SÍ,2006 ,SÍ,2007 
1072,2-56-4,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,ESCUELA PROFESIONAL DE CIENCIAS BIOLÓGICAS ,SÍ,SÍ,2013 ,SÍ,2017 
1073,2-56-4,2,UNIVERSIDAD PRIVADA DE TRUJILLO ,NO,DERECHO ,NO,NO, ,NO, 
1074,2-56-5,1, , , , , , , , 
1075,2-57-1,1,UNIVERSIDAD JOSÉ CARLOS MARIATEGUI ,SÍ,INGENIERÍA COMERCIAL ,SÍ,SÍ,2016 ,SÍ,2017 
1076,2-57-2,1,UNIVERSIDAD JOSÉ CARLOS MARIATEGUI ,SÍ,DERECHO ,SÍ,SÍ,2012 ,SÍ,2013 
1077,2-57-3,1,UNIVERSIDAD PRIVADA DE MOQUEGUA ,SÍ,CONTABILIDAD ,SÍ,SÍ,1999 ,SÍ,2001 
1078,2-58-1,1,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DE HUAMANGA ,NO,ECONOMIA , , , , , 
1079,2-58-1,2,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE ,NO,INGENIERIA CIVIL , , , , , 
1080,2-58-3,1,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA ,SÍ,ANTROPOLOGÍA SOCIAL ,SÍ,SÍ,2014 , , 
1081,2-59-1,1,UNIVERSIDAD NACIONAL DE TACNA ,NO,INGENIERÍA DE MINAS ,NO,NO, ,NO, 
1082,2-59-2,1,JOSE CARLOS MARIATEGUI ,SÍ,CONTABILIDAD ,SÍ,SÍ,2013 ,SÍ,2015 
1083,2-59-3,1, , , , , , , , 
1084,2-60-1,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,BACHILLER EN DERECHO ,SÍ,SÍ,2011 ,SÍ,2011 
1085,2-60-2,1,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO ,SÍ,INGENIERO FORESTAL ,SÍ,SÍ,2006 ,SÍ,2008 
1086,2-60-3,1, , , , , , , , 
1087,2-61-1,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,NO,CIENCIAS ECONÓMICAS ,NO,NO, ,NO, 
1088,2-61-2,1,UNIVERSIDAD PERUANA CAYETANO HEREDIA ,SÍ,ESTOMATOLOGIA ,SÍ,SÍ,1994 ,SÍ,1995 
1089,2-61-4,1,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2009 ,SÍ,2009 
1090,2-62-2,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,INGENIERIA AGROINDUSTRIAL ,SÍ,SÍ,2011 ,NO, 
1091,2-62-3,1, , , , , , , , 
