,id_hdv,work_rec,workplace,ocup,ruc,Address,start_year,end_year,cntr_wp,dept_wp,prov_wp,dist_wp
1611,2-32-3,3,INDEPENDIENTE ,ASESORAMIENTO EMPRESARIAL ,10077577632,HUAYNA CAPAC 210 ,1997,HASTA LA ACTUALIDAD,PERÚ ,CUSCO ,CUSCO ,WANCHAQ 
1612,2-32-4,1,MUNICIPALIDAD PROVINCIAL DE CANCHIS ,ABOGADA , ,INMUEBLE S/N SEDE DEL CENTRO CÍVICO UBICADO EN LA PLAZA DE ARMAS DE SICUANI ,2019,2019,PERÚ ,CUSCO ,CANCHIS ,SICUANI 
1613,2-32-4,2,TERRAZAS & ASOCIADOS ESTUDIO JURÍDICO ,ABOGADA , ,"AV. LOS INCAS N° 827, OFICINA 604 ",2018,2018,PERÚ ,CUSCO ,CUSCO ,CUSCO 
1614,2-32-5,1,UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO ,PROFESOR PRINCIPAL - TIEMPO COMPLETO , ,AV. DE LA CULTURA S/N ,2002,HASTA LA ACTUALIDAD,PERÚ ,CUSCO ,CUSCO ,CUSCO 
1615,2-32-5,2,GOBIERNO REGIONAL DEL CUSCO ,DIRECTOR DE LA OFICINA DE COOPERACIÓN TÉCNICA INTERNACIONAL , ,AV. TOMASA TTITO CONDEMAYTA NRO. S/N INT. S/N (AL LADO COLEGIO MARIA DE LA MERCED) ,2014,2014,PERÚ ,CUSCO ,CUSCO ,CUSCO 
1616,2-32-5,3,UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO ,DIRECTOR DE EMPRENDIMIENTO Y GESTIÓN , ,AV. DE LA CULTURA S/N ,2017,2018,PERÚ ,CUSCO ,CUSCO ,CUSCO 
1617,2-32-5,4,"CONSEJO NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN TECNOLÓGICA - CONCYTEC ",INVESTIGADOR , ,CUSCO ,2017,HASTA LA ACTUALIDAD,PERÚ ,CUSCO ,CUSCO ,CUSCO 
1618,2-33-1,1,MUNICIPALIDAD DE SAN BORJA ,GERENTE DE CAPITAL HUMANO ,20131373741,JOAQUIN MADRID NRO 200 ,2019,2019,PERÚ ,LIMA ,LIMA ,SAN BORJA 
1619,2-33-2,1,CORTE SUPERIOR DE JUSTICIA DE LIMA PODER JUDICIAL ,SECRETARIA JUDICIAL , ,AV ABANCAY SN CRUCE PARQUE UNIVERSITARIO ,2010,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1620,2-33-3,1,INSTITUTO DE GOBIERNO DE LA UNIVERSIDAD SAN MARTÍN DE PORRES ,PROFESOR DE POSTGRADO , ,CALLE MARTÍN DULANTO 101 ,2012,2019,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
1621,2-33-4,1,FORUM SOLIDARIDAD PERU ,POLITOLOGO , ,DANIEL OLAECHEA ,2011,2013,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1622,2-33-5,1,ESTUDIO ARBIZU GAMARRA SAC ,SOCIO FUNDADOR ,20603943563,CALLE LOS SAUCES 285 ,2019,2019,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
1623,2-33-6,1,PROCESADORA DEL SUR SA ,CONTADORES ,20109195848,AV PEDRO RUIZ GALLO 124A ,2017,2019,PERÚ ,LIMA ,LIMA ,ATE 
1624,2-33-7,1,FORO SALUD ,SECRETARIO EJECUTIVO ,20507669850,6 DE AGOSTO 763 ,2017,2018,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1625,2-33-7,2,OXFAM ,CONSULTOR ,20548428051,CALLE DIEGO FERRER 365 ,2019,2019,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
1626,2-33-7,3,FEDERACIÓN NACIONAL DE TRABAJADORES MINEROS METALÚRGICOS Y SIDERÚRGICOS DEL PERÚ ,CONSULTOR ,20524163021,AV GUZMÁN BLANCO 240 INT 602 ,2019,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1627,2-33-8,1,MOVIMIENTO MANUELA RAMOS ,ASISTENTE ADMINISTRATIVA ,20123790481,JUAN PABLO FERNANDINI 1550 ,2019,2019,PERÚ ,LIMA ,LIMA ,PUEBLO LIBRE 
1628,2-33-9,1,CONSTRUCCION CIVIL ,DIRIGENTE ,20416914691,PROLONGACION CANGALLO 670 LA VICTORIA ,1992,2019,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
1629,2-33-10,1,MINSA DIRECCIÓN GENERAL DE SALUD AMBIENTAL ,LICENCIADA EN EDUCACION ,20265731491,JR LAS AMAPOLAS NRO 350 ,2002,2019,PERÚ ,LIMA ,LIMA ,LINCE 
1630,2-33-11,1,INDEPENDIENTE ,ABOGADA ,10100351680,ASOC VILLA PANAMERICANA MZ C LOTE 11 ,2018,2019,PERÚ ,LIMA ,LIMA ,SAN JUAN DE MIRAFLORES 
1631,2-33-12,1,CONGRESO DE LA REPÚBLICA ,CONGRESISTA ,20161749126,PLAZA BOLÍVAR S/N CERCADO DE LIMA ,2013,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1632,2-33-13,1,MUNICIPALIDAD DISTRITAL LA VICTORIA ,AUXILIAR ADMINISTRATIVO , ,AV IQUITOS N 500 LA VICTORIA ,1972,2019,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
1633,2-33-14,1,INSTITUTO DE CIUDADANIA Y DEMOCRACIA ,DIRECTORA ,20555409690,CARLOS ARRIETA 1263 CERCADO ,2013,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1634,2-33-15,1,TELEFÓNICA DEL PERÚ SA ,EMPLEADO , ,AV. AREQUIPA NRO 1155 ,1989,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1635,2-33-16,1,CORPORACIÓN CAMPOY SAC ,ADMINISTRADOR ,20512717421,CALLE E EL CURACA 207 URB ZARATE ,2017,2019,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
1636,2-33-16,2,MUNICIPALIDAD DISTTRITAL DE SAN MARCOS - HUARI - ANCASH ,SUB GERENET DE SEGURIDAD CIUDADANA Y POLICIA MUNICIPAL ,20166544000,"JR. PROGRESO NRO 332 DISTRITO DE SAN MARCOS, PROV. DE HUARI, DEP. ANCASH ",2009,2010,PERÚ ,ANCASH ,HUARI ,SAN MARCOS 
1637,2-33-16,3,CONSTRUCTORA ROMERO SAC ,ADMINISTRADOR DE OBRAS ,20506310360,CALLE 21 MZA. L LOTE 06 CAMPOY 3RA ETAPA SAN JUAN DE LURIGANCHO ,2012,2013,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
1638,2-33-17,1,IE 1219 JOSE CARLOS MARIATEGUI ,DOCENTE , ,AV MONTERREY MZ J LT 21-22 ,2018,2019,PERÚ ,LIMA ,LIMA ,SANTA ANITA 
1639,2-33-18,1,INDEPENDIENTE ,GRAFICA ,10079944195,"MC C LT 9, URB. PUENTE PIEDRA ",1989,2019,PERÚ ,LIMA ,LIMA ,PUENTE PIEDRA 
1640,2-33-19,1,MUNICIPALIDAD PROVINCIAL DE HUAURA ,PROCURADOR PUBLICO , ,PLAZA DE ARMAS DE HUACHO ,2019,2019,PERÚ ,LIMA ,HUAURA ,HUAURA 
1641,2-33-20,1,EMPRESA INNOVA AMBIENTAL SA ,BARRENDERA ,20302891452,CALLE CATALINO MIRANDA 171 ,2004,2019,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
1642,2-33-21,1,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMAN Y VALLE ,DOCENTE , ,AV ENRIQUE GUZMAN Y VALLE S/N LA CANTUTA ,1983,2019,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
1643,2-33-22,1,CONGRESO DE LA REPÚBLICA ,SOCIOLOGA , ,JR HUALLAGA 358 OFICINA 104 ,2013,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1644,2-33-26,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,PERSONAL ADMINISTRATIVO , ,CALLE GERMAN AMEZAGA S/N ,1995,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1645,2-33-28,1,IESTP MARÍA ROSARIO ARAOZ PINTO ,DOCENTE DE EDUCACIÓN SUPERIOR , ,AV. LA MARINA 3500 ,2002,2019,PERÚ ,LIMA ,LIMA ,SAN MIGUEL 
1646,2-33-29,1,AGRONEGOCIOS FRUSELVA SA ,ASISTENTE EN LOGISTICA ,20601178126,AV LAS MALVINAS NRO 970 ,2016,2018,PERÚ ,JUNIN ,SATIPO ,MAZAMARI 
1647,2-33-30,1,DEFENSORIA DEL PUEBLO ,JEFE DE AREA , ,JR. UCAYALI 388 CERCADO DE LIMA ,2003,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1648,2-33-31,1,CORPORACIÓN GRISO SAC ,GERENTE GENERAL ,20556993646,CALLE SAN MARTIN 818 OFIC. 202 ,2016,2019,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
1649,2-33-32,1,SERVICIO MINEROS JORGE OTOYA EIRL ,GERENTE ,20319891324,2DA ETAPA TRAPECIO ,1996,2019,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
1650,2-33-33,1,INDEPENDIENTE ,ABOGADO ,10152822524,AV CARLOS IZAGUIRRE 108 OFICINA 301 ,1999,2019,PERÚ ,LIMA ,LIMA ,INDEPENDENCIA 
1651,2-33-35,1,ARKELL GRUPO INMOBILIARIO SAC ,ARQUITECTO , ,JR DIEGO DE ALMAGRO NRO 433 ,2018,2019,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1652,2-33-36,1,MUNICIPALIDAD METROPOLITANA DE LIMA ,SUBGERENTE ,20131380951,JR. CAMANA 566 CERCADO DE LIMA ,2018,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1653,2-33-36,2,MUNICIPALIDAD DE LIMA METROPOLITANA ,SUB GERENTE DE FISCALIZACIÓN DE TRANSPORTE ,20131380951,JR. CAMANA 566 ,2018,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1654,2-33-36,3,SEGURO SOCIAL DE SALUD ESSALUD ,GERENTE DE OPERACIONES ESPECIALES ,20131257750,AV. DOMINGO CUETO NRO 120 ,2017,2018,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1655,2-33-36,4,MINISTERIO DE ECONOMÍA Y FINANZAS ,ASESOR CONVENIO FAG ,20131370645,JR JUNIN N 319 ,2016,2017,PERÚ ,LIMA ,LIMA ,LIMA 
1656,2-33-36,5,AUTORIDAD NACIONAL DEL SERVICIO CIVIL SERVIR ,ESPECIALISTA LEGAL ,20477906461,PJ FRANCISCO DE ZELA NRO 150 ,2016,2016,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1657,2-34-2,1,GANOZA NIETO & ABOGADOS ASOCIADOS ,ABOGADO , ,JR.CAHUIDE 167 ,2015,HASTA LA ACTUALIDAD,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
1658,2-35-1,1,CHACRA INDEPENDIENTE ,AGRICULTOR , ,"DISTRITO CALAÑA, PIEDRA BLANCA ",2014,2019,PERÚ ,TACNA ,TACNA ,CALANA 
1659,2-36-1,1,BONNET EQUIPMENT SAC ,GERENTE GENERAL , ,AV METROPOLITANA 733 ,2009,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,ATE 
1660,2-36-1,2,BONNET CONSTRUCTION SAC ,SOCIO , ,AV METROPOLITANA 733 ,2014,2019,PERÚ ,LIMA ,LIMA ,ATE 
1661,2-36-2,1,MUNICIPAL DISTRITAL DE PANGOA ,TECNICO ,20146673776,CALLE 7 DE JUNIO 641 ,2016,2018,PERÚ ,JUNIN ,SATIPO ,PANGOA 
1662,2-36-3,1,ACTIVIDAD EMPRESARIAL ,ACTIVIDAD INDEPENDIENTE ,10441278166,JR: NEMEZIO RAEZ 2843 EL TAMBO ,2017,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
1663,2-36-4,1, , , , , , , , , , 
1664,2-36-5,1,TRABAJADOR INDEPENDIENTE ,CONSULTORIA-SOCIOLOGIA- PROYECTOS DE INVERSION PUBLICA ,10200148407,CALLE REAL 336 ,2012,2017,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
1665,2-37-1,1,ESTACIÓN DE SERVICIOS DELUSA EIRL ,GERENTE ,20445673341,CALLE LOS SALUCES MZ. B LOTE 14 A EX FUNDO PANDO ,2007,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN MIGUEL 
1666,2-37-1,2,COMPLEJO TURÍSTICO HUANCAMUÑA EIRL ,GERENTE ,20531881096,S/N HUANCAMUÑA ANCASH-CASMA - BUENAS VISTA ,2010,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,CASMA ,BUENA VISTA ALTA 
1667,2-37-1,3,DISTRIBUIDORA DE LUBRICANTES Y REPUESTOS AUTOMOTRIZ DELUSA EIRL ,GERENTE ,20320186294,AV. JOSÉ PARDO 1170 - B MIRAMAR BAJO ,1997,2018,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
1668,2-37-1,4,SERVICENTRO DELUSA S.A.C ,GERENTE ,20604758883,CARRETERA CASMA - HUARAZ KILOMETRO 6.3 ,2019,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,CASMA ,CASMA 
1669,2-37-2,1,MUNICIPALIDAD DISTRITAL DE COLCABAMBA ,ÁREA TÉCNICA MUNICIPAL ,20212197204,PLAZA DE ARMAS S/N ,2019,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,HUARAZ ,COLCABAMBA 
1670,2-37-2,2,MUNICIPALIDAD DISTRITAL DE PIRA ,RESPONSABLE OFICINA PROGRAMA INV , ,PLAZA DE ARMAS S/N ,2017,2018,PERÚ ,ANCASH ,HUARAZ ,PIRA 
1671,2-37-2,3,CONSTRUCTORA Y CONSULTORA SAVE S.A.C ,GERENTE GENERAL ,20407922108,CALLE OCTAVIO HINSTROZA #312 ,2010,2019,PERÚ ,ANCASH ,HUARAZ ,HUARAZ 
1672,2-37-3,1,MUNICIPALIDAD PROVINCIAL DE RECUAY ,ENCARGADO DE SEGUIMIENTO DEL PROGRAMA DE INCENTIVOS A LA MEJORA DE LA GESTIÓN MUNICIPAL ,28185379079,PLAZA DE ARMAS ,2019,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,RECUAY ,RECUAY 
1673,2-37-3,2,MUNICIPALIDAD DISTRITAL DE SAN JUAN ,"ASESOR DE LA OFICINA DE DESARROLLO ECONÓMICO, SOCIAL Y GESTIÓN AMBIENTAL ",20200034997,PLAZA DE ARMAS ,2019,2019,PERÚ ,ANCASH ,SIHUAS ,SAN JUAN 
1674,2-37-3,3,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS ,ALCALDE ,20146925848,PLAZA DE ARMA ,2011,2014,PERÚ ,ANCASH ,HUAYLAS ,PAMPAROMAS 
1675,2-37-3,4,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS ,ALCALDE ,20146925848,PLAZA DE ARMAS ,2015,2018,PERÚ ,ANCASH ,HUAYLAS ,PAMPAROMAS 
1676,2-37-4,1, , , , , , , , , , 
1677,2-37-5,1,AFOCAT CHIMBOTE REGIÓN ANCASH ,ADMINISTRADOR ,20445309967,JR SANEZ PEÑA 239 ,2007,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
1678,2-38-1,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU - UNCP ,CATEDRATICA , ,MARISCAL CASTILLA N° 3909 ,1988,2019,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
1679,2-38-3,1,MUNICIPALIDAD PROVINCIAL DE SATIPO ,SUBGERENTE DE AGUA Y SANEAMIENTO , ,COLONOS FUNDADORES NRO 312 ,2016,2017,PERÚ ,JUNIN ,SATIPO ,SATIPO 
1680,2-38-4,1,MUNICIPALIDAD SAN MARCOS DE ROCCHAC ,GERENTE MUNICIPAL , ,PLAZA PRINCIPAL S/N ,2019,2019,PERÚ ,HUANCAVELICA ,TAYACAJA ,SAN MARCOS DE ROCCHAC 
1681,2-38-5,1,MUNICIPALIDAD PROVINCIAL DE HUANCAYO ,PROMOTOR SOCIAL ,10479192133,CALLE REAL ,2019,2019,PERÚ ,JUNIN ,HUANCAYO ,HUANCAYO 
1682,2-39-1,1,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO ,NO HABIDO ,20154572792,JR TACNA N° 480 ,2015,2018,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CALLERIA 
1683,2-39-2,1,ASOCIACION CULTURAL EDUCATIVA ISIDE PERU ,POR VERIFICAR ,20538862305,JR.RAYMONDI 557 ,2017,2019,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CALLERIA 
1684,2-39-3,1,MUNICIPALIDAD DISTRITAL DE NUGUA REQUEWA ,SUB GERENTE ,20198772306,AV. LESTER DIONICIOMALDONADO MZA4AL1 ,2019,2019,PERÚ ,UCAYALI ,CORONEL PORTILLO ,NUEVA REQUENA 
1685,2-40-1,1,PALACIO DE GOBIERNO 1RA. VICEPRESIDENCIA DE LA REPÚBLICA. ,CONSULTOR , ,LIMA ,2016,2017,PERÚ ,LIMA ,LIMA ,LIMA 
1686,2-40-1,2,GOBIERNO REGIONAL DE MOQUEGUA ,CONSULTOR EN MESA DE DIÁLOGO CON ANGLOAMERICAN QUELLAVECO S.A. , ,"AV. CIRCUNVALACIÓN 1-B S/N SECTOR EL GRAMADAL, MOQUEGUA ",2011,2014,PERÚ ,MOQUEGUA ,MARISCAL NIETO ,MOQUEGUA 
1687,2-40-2,1,CENTRO DE SALUD MARISCAL NIETO ,ENFERMERA ASISTENCIAL , ,CALLE ILO S/N ,1998,2019,PERÚ ,MOQUEGUA ,MARISCAL NIETO ,MOQUEGUA 
1688,2-40-3,1,ORQUESTA LA NOVEL ,MUSICO , ,"CALLE LOS RUBIES 386, BALCONCILLO ",1989,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
1689,2-41-1,1,INSERTANDO PERU SAC ,GERENTE DE RECUPERACIONES , ,"CALLE SAN JOSÉ N° 209, INTERIOR 301 ",2013,2015,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1690,2-41-1,2,EDPYME NUEVA VISIÓN ,ADMINISTRADOR DE AGENCIA , ,CALLE JERUSALÉN N° 202-B ,2010,2013,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1691,2-41-1,3,CAJA MUNICIPAL DE AHORRO Y CRÉDITO AREQUIPA - CAJA AREQUIPA ,ANALISTA DE CRÉDITOS , ,CALLE LA MERCED N° 106 ,2008,2010,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1692,2-41-1,4,EL CRISTAL S.C.R.L. SERVICIOS E INVERSIONES ,ANALISTA , ,"CALLE PALACIO VIEJO N° 216, OFICINA 306 ",2007,2008,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1693,2-41-2,1,ESTUDIO JURIDICO ,ABOGADO , ,AV. SIGLO XX 120 - OF 511 ,1993,2019,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1694,2-41-3,1,ASOCIACIÓN SIN FINES DE LUCRO UNIQUE HAND FROM THE WORLD ,PERIODISTA , ,"MELGAR 324, OFICINA B ",2017,2019,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1695,2-41-4,1,CHUTA' S COMPANY SAC ,ASESOR TECNICO ,20564527298,CAL.NESTOR VILLANUEVA NRO. SN ,2018,HASTA LA ACTUALIDAD,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1696,2-41-5,1,CENTRO SUPERINTEDENCIA NACIONAL DE MIGRACIONES ,INSPECTORA DE MIGRACIONES , ,JR. AYACUCHO 270 ,2017,2019,PERÚ ,PUNO ,PUNO ,PUNO 
1697,2-41-6,1,BOTICA POPULAR ,REPRESENTANTE LEGAL ,10429728831,AV JESUS 622 URB 15 DE ENERO ,2019,2019,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
1698,2-42-1,1, , , , , , , , , , 
1699,2-42-2,1,MUNICIPALIDAD DISTRITAL DE AGUAS VERDES ,ALCALDE , ,AV. REPUBLICA DEL PERU - AGUAS VERDES ,2007,2010,PERÚ ,TUMBES ,ZARUMILLA ,AGUAS VERDES 
1700,2-42-3,1, , , , , , , , , , 
1701,2-43-1,1,INDEPENDIENTE ,ABOGADO ,10419938471,PROLONGACIÓN HUANUCO 2069 - OFICINA 301 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
1702,2-43-1,2,COORPORACIÓN INKA ARU S.A.C. ,GERENTE GENERAL ,20543951758,PROLONGACIÓN HUANUCO 2069 - OFICINA 1605 ,2013,2018,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
1703,2-43-1,3,CONGRESO DE LA REPÚBLICA ,TÉCNICO/ASESOR , ,AV. ABANCAY S/N ,2011,2012,PERÚ ,LIMA ,LIMA ,LIMA 
1704,2-43-2,1,I.E.P. TUTURCUYO ,DOCENTE ,20364021489,CENTRO POBLADO TUTURCUYO ,2010,2019,PERÚ ,PUNO ,AZANGARO ,SANTIAGO DE PUPUJA 
1705,2-43-2,2,INSTITUTO SUPERIOR PEDAGÓGICO PUBLICO AZÁNGARO ,DOCENTE FORMADORA ,20364021489,JR. VILCAPAZA S/N ,2002,2008,PERÚ ,PUNO ,AZANGARO ,AZANGARO 
1706,2-43-2,3,UGEL CARABAYA ,PELA , ,CARABAYA ,2007,2009,PERÚ ,PUNO ,CARABAYA ,MACUSANI 
1707,2-43-3,1,CLÍNICA ODONTOLOGÍA SANTANDER ,CIRUJANO DENTISTA , ,JR. LAMPA 238-A ,2014,2019,PERÚ ,PUNO ,SAN ROMAN ,JULIACA 
1708,2-43-3,2,IEST MANUEL NÚÑEZ BUTRÓN ,DOCENTE , ,AV. HIPOLITO UNANUE N° 310 URB. CAPILLA ,2013,2013,PERÚ ,PUNO ,SAN ROMAN ,JULIACA 
1709,2-43-3,3,CES GRAN UNIDAD ESCOLAR JOSÉ ANTONIO ENCINAS ,AUXILIAR DE EDUCACIÓN , ,JR. LAMBAYEQUE N° 1180 ,2002,2002,PERÚ ,PUNO ,SAN ROMAN ,JULIACA 
1710,2-43-4,1,ABOGADA INDEPENDIENTE ,ABOGADA , ,JIRON PUNO 205 ,2008,2019,PERÚ ,PUNO ,EL COLLAO ,ILAVE 
1711,2-43-4,2,ABOGADA INDEPENDIENTE ,ABOGADA , ,JR. PUNO N° 205 ,2008,2019,PERÚ ,PUNO ,EL COLLAO ,ILAVE 
1712,2-43-4,3,PRIVADO ,ABOGADO , ,JR. ENRIQUE GALLEGOS N° 280 ,2008,2019,PERÚ ,PUNO ,EL COLLAO ,ILAVE 
1713,2-43-5,1,MUNICIPALIDAD PROVINCIAL DE CHUCUITO-JULI ,GERENTE MUNICIPAL , ,JR. LOYOLA N° 104 ,2019,2019,PERÚ ,PUNO ,CHUCUITO ,JULI 
1714,2-43-5,2,MUNICIPALIDAD DISTRITAL DE CABANA ,ASESOR LEGAL , ,PLAZA DE ARMAS S/N ,2018,2018,PERÚ ,PUNO ,SAN ROMAN ,CABANA 
1715,2-43-5,3,MUNICIPALIDAD DISTRITAL DE PAUCARCOLLA ,ASESOR LEGAL Y SEC. GENERAL , ,PLAZA DE ARMAS S/N ,2018,2018,PERÚ ,PUNO ,PUNO ,PAUCARCOLLA 
1716,2-43-5,4,MUNICIPALIDAD DISTRITAL DE TARACO ,GERENTE MUNICIPAL , ,PLAZA DE ARMAS S/N ,2018,2018,PERÚ ,PUNO ,HUANCANE ,TARACO 
1717,2-43-5,5,PROGRAMA TRABAJA PERÚ ,JEFE DE LA UNIDAD ZONAL DE PUNO , ,"AV. SALAVERRY 655, PISO 7 ",2016,2017,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
1718,2-44-1,1,MUNICIPALIDAD DISTRITAL DE VINCHOS ,SUB GERENTE DE DESARROLLO SOCIAL ,20143671527,PLAZA PRINCIPAL DE VINCHOS ,2019,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,HUAMANGA ,VINCHOS 
1719,2-44-1,2,MUNICIPALIDAD DISTRITAL DE VINCHOS ,SECRETARIA GENERAL ,20143671527,PLAZA PRINCIPAL DE VINCHOS ,2019,2019,PERÚ ,AYACUCHO ,HUAMANGA ,VINCHOS 
1720,2-44-1,3,MUNICIPALIDAD DISTRITAL DE JESÚS NAZARENO ,SUB GERENTE DE DESARROLLO SOCIAL ,20452339286,JR RICARDO PALMA N°233 ,2018,2018,PERÚ ,AYACUCHO ,HUAMANGA ,JESUS NAZARENO 
1721,2-44-1,4,MUNICIPALIDAD PROVINCIAL DE HUAMANGA ,ESPECIALISTA SOCIAL ,20143137296,PORTAL MUNICIPAL N° 44 ,2017,2017,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
1722,2-44-1,5,MUNICIPALIDAD PROVINCIAL DE HUAMANGA ,ASISTENTE ADMINISTRATIVO ,20143137296,PORTAL MUNICIPAL N° 44 ,2016,2016,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
1723,2-44-2,1,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AYACUCHO S.A. ,TRABAJOS ESPECIFICOS EN DEPARTAMENTO DE LOGÍSTICA Y SERVICIOS GENERALES ,20143079075,JIRON MANCO CAPAC N 342 ,2019,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
1724,2-44-2,2,MUNICIPALIDAD DISTRITAL DE JESUS NAZARENO ,ESPECIALISTA ADMINISTRATIVO EN TESORERIA ,20452339286,JIRON RICARDO PALMA N 241 ,2018,2018,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
1725,2-45-1,1,MINISTERIO DE CULTURA ,MINISTERIO DE CULTURA , ,"AVENIDA AVIACION CON JAVIER PRADO, EDIFICIO DEL MINCUL PISO 8 ",2019,2019,PERÚ ,LIMA ,LIMA ,LIMA 
1726,2-45-1,2,CONGRESO DE LA REPUBLICA ,PROFESIONAL DEL SERVICIO PARLAMENTARIO , ,"AV, ABANCAY CUADRA 2 S/N PLAZA BOLIVAR ",2012,2018,PERÚ ,LIMA ,LIMA ,LIMA 
1727,2-45-1,3,MINISTERIO DEL INTERIOR ,"ASESOR , JEFE DE GABINETE Y DIRECTOR GENERAL DE PERSONAL ", ,"AV. CORPAC, EDIFICIO DEL MININTER PISO 7 ",2011,2012,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
1728,2-45-1,4,CONGRESO DE LA REPUBLICA ,ASESOR , ,"AV, ABANCAY CUADRA 2, PLAZA BOLIVAR ",2001,2011,PERÚ ,LIMA ,LIMA ,LIMA 
1729,2-45-2,1,MINISTERIO DE TRANSPORTES Y COMUNICACIONES ,ESPECIALISTA EN CONFLICTOS SOCIALES , ,"JR. ZORITOS 1203, LIMA ",2018,2019,PERÚ ,LIMA ,LIMA ,BREÑA 
1730,2-45-2,2,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO ,ESPECIALISTA , ,CORPAC SIN NUMERO EDIFICIO DEL MINCETUR ,2016,2016,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
1731,2-45-2,3,GOBIERNO REGIONAL DE TACNA ,RESPONSABLE DE MANTENIMIENTO , ,"HIPOLITO UNANUE 1269, GOBIERNO REGIONAL ",2015,2015,PERÚ ,TACNA ,TACNA ,TACNA 
